CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share,TractLOWI,TractKids,TractSeniors,TractWhite,TractBlack,TractAsian,TractNHOPI,TractAIAN,TractOMultir,TractHispanic,TractHUNV,TractSNAP
48453002419,Texas,Travis,True,3890,1793,False,0,0,False,True,False,False,False,True,32.3999999999999,26667,False,True,False,True,False,False,False,False,105.725707620382,1266.74863490462,105.725707620382,66.7868752554059,746.957253940403,66.7868752554059,1266.74863490462,0.325642322597589,746.957253940403,0.192019859624782,363.51988017559,0.093449840662106,26.5156280165538,0.006816356816595,599.685253188014,0.154160733467356,137.596620644442,0.035371881913738,5.13451559189707,0.001319926887377,0.670142893213779,0.00017227323733,29.403594231233,0.007558764583865,494.258527867496,0.127058747523778,869.047138467431,0.223405434053324,52.9045783879701,0.029506178688215,90.4560900549404,0.050449576160034,105.725707620382,0.027178845146628,66.7868752554059,0.017168862533523,30.3825880289077,0.007810433940593,6.52288768347352,0.00167683488007,62.299471899867,0.016015288406135,3.27904873620718,0.000842943119848,0.010389395989478,0.000002670795884,0.005194697994739,0.000001335397942,12.5053495522588,0.003214742815491,27.6262513324618,0.007101864095749,82.9536478668451,0.021324845209986,2.48570971214212,0.001386341166839,4.89571117563173,0.002730457989756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2579,981,63,1910,401,39,5,67,1468,2519,181,325
48453002421,Texas,Travis,True,7443,3284,False,17,0.002284,False,False,False,False,True,False,12,64583,True,True,True,True,True,False,False,True,2687.91924769431,6691.75771803408,2687.91924769431,716.067392161116,1790.64909765683,716.067392161116,6691.75771803408,0.899067273684548,1790.64909765683,0.240581633435017,1514.68075317051,0.203504064647388,277.550401156302,0.037290125104971,4990.2830658704,0.670466621774876,436.952873185276,0.05870655289336,237.503413774305,0.031909635063053,5.87959874770604,0.000789950120611,74.0891094123944,0.00995419984044,947.049640818499,0.12724031181224,2681.80193348508,0.36031196204287,127.694943286478,0.038883965677978,181.231752090679,0.055186282609829,2687.91924769431,0.361133850288098,716.067392161116,0.096206824151702,598.403213451616,0.080398120845307,127.164960389956,0.01708517538492,2053.30755364894,0.275870959780861,138.882496021687,0.018659478170319,88.7187810486648,0.011919760990013,0.736951277940534,0.000099012666659,28.7507404647767,0.003862789260349,377.522716331295,0.050721848224009,989.816115449182,0.13298617700513,26.4119642097502,0.00804262003951,68.8713279707008,0.020971780746255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2584,1595,296,5539,490,267,6,78,1063,2974,191,232
48453002422,Texas,Travis,True,5472,2240,False,10,0.0018275,False,True,False,False,False,True,20.8999999999999,44732,False,True,False,True,False,False,False,False,475.094157933839,1901.32470039243,475.094157933839,224.209169674315,922.088210845948,224.209169674315,1901.32470039243,0.347464309282243,922.088210845948,0.168510272449917,402.964392036607,0.073641153515462,123.153478753782,0.022506118193308,1322.73735582106,0.241728317949756,109.982487176996,0.020099138738486,66.3734955631443,0.01212965927689,2.99999987054616,0.000548245590378,20.935164647788,0.003825870732417,378.29618936422,0.069133075541707,880.205828333157,0.160856328277258,69.9513410863692,0.031228277270701,155.324218325316,0.069341168895231,475.094157933839,0.086822762780307,224.209169674315,0.040973897966797,108.209884964104,0.019775198275604,33.9403687308367,0.006202552765138,350.397079578833,0.0640345540166,16.099061934321,0.002942080031857,19.8365598917007,0.00362510231939,0.064786575734615,0.000011839651998,5.82048813035362,0.001063685696337,82.87617937912,0.015145500617529,219.191415089997,0.040056910652412,14.4968311583033,0.006471799624243,36.7307389825582,0.016397651331499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3062,1216,351,3626,328,117,5,59,1337,2939,275,482
48453002423,Texas,Travis,True,5383,2048,False,25,0.0046443,True,True,True,False,False,True,10.1999999999999,57309,True,True,True,True,True,False,False,False,4181.09184834361,5382.21044564992,4181.09184834361,1693.23765336722,2209.89868338219,1693.23765336722,5382.21044564992,0.999853324475185,2209.89868338219,0.410532915359873,1267.79127874877,0.235517607049744,316.950567518128,0.058879912227035,3864.5125175938,0.71791055500535,300.951939293183,0.055907846794201,155.971164581016,0.028974765851944,2.00000002980232,0.000371540038975,48.991761451587,0.009101200343969,1009.78304141201,0.187587412485976,2435.55647295713,0.45245336670205,75.3440820500254,0.036789102563489,322.049789964919,0.157250874006309,4181.09184834361,0.776721502571728,1693.23765336722,0.31455278717578,1002.94056970998,0.18631628640349,223.357384570874,0.041493105066111,2986.19866900146,0.554746176667557,251.158713199198,0.046657758350213,118.271913852775,0.021971375413854,2.00000002980232,0.000371540038975,36.7423682305961,0.006825630360505,786.720164917409,0.146149018190119,1918.5558906123,0.356410159875962,69.3582745513413,0.033866344995772,253.888222241774,0.123968858516491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2539,1268,317,3865,301,156,2,49,1010,2436,80,332
48453002424,Texas,Travis,True,3379,1395,False,56,0.016573,False,True,False,False,False,True,19.8999999999999,54798,False,True,False,True,False,False,False,False,9.84716664059669,1642.44336150321,9.84716664059669,1.33225279698672,569.959512617308,1.33225279698672,1642.44336150321,0.486073797426226,569.959512617308,0.168676979170556,365.09175491528,0.108047278755632,155.388680552598,0.045986587911393,1285.91725900524,0.380561485352248,81.4074684998049,0.024092177715243,24.0745029800418,0.007124741929577,0.840386005625987,0.000248708495302,17.2950494743563,0.005118392860123,232.908681103872,0.068928286801975,704.364363549859,0.208453496167464,54.9045951714833,0.039358132739415,111.551998276332,0.079965590162246,9.84716664059669,0.002914225108197,1.33225279698672,0.00039427428144,2.09985918400343,0.000621443972774,1.06831734081788,0.00031616375875,8.15010525379329,0.002411987349451,0.378861596924253,0.000112122402168,0.311145496409154,0.000092082123826,0,0,0.001621490693651,4.79872949E-7,1.00543311890214,0.00029755345336,3.13772211724426,0.000928594885245,0.114316428253005,0.000081947260396,0.676612120947539,0.000485026609998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1524,756,273,2414,218,35,1,38,673,1649,154,246
48453002425,Texas,Travis,True,2798,1061,False,0,0,False,False,False,False,False,False,2,73482,False,True,False,True,False,False,False,False,16.0199871063232,2012.96779718715,16.0199871063232,3.91891193389892,455.706304181134,3.91891193389892,2012.96779718715,0.719430949673752,455.706304181134,0.162868586197689,507.60112971533,0.181415700398617,65.4507152789883,0.023391964002498,1405.42449608026,0.50229610295935,123.179441328975,0.044024103405638,146.981325968634,0.052530852740756,0.999999941137503,0.000357398120492,27.2733844838076,0.009747456927737,309.109161261701,0.110475039764726,937.99032962881,0.335236000582134,5.39871465670876,0.005088326726398,40.2052874480286,0.037893767623024,16.0199871063232,0.005725513619129,3.91891193389892,0.001400611841994,4.11442279815673,0.001470487061528,0.656556844711304,0.000234652196108,10.6799907684326,0.003817008852192,1.1380318403244,0.000406730464734,2.97639083862304,0.00106375655419,0,0,0.043770454823971,0.000015643479208,1.18180227279663,0.000422373935953,5.6463885307312,0.002018008767238,0,0,0.325557142496109,0.000306839908102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697,684,105,1958,171,195,3,33,438,1312,10,62
48453002426,Texas,Travis,True,7490,2140,False,0,0,False,False,False,False,False,False,9.6,71975,True,True,True,True,True,False,False,False,7490.00003241129,7490.00003241129,7490.00003241129,2472.93111670361,2472.93111670361,2472.93111670361,7490.00003241129,1.00000000432727,2472.93111670361,0.330164368051217,2580.00001461449,0.344459280989919,207.000000303465,0.027636849172692,4141.00003032158,0.552870498040265,769.000001632939,0.102670227187308,99.0000000296566,0.013217623501957,11.0000001329462,0.001468624850861,146.000001289419,0.019492657047987,2324.00000155652,0.31028037403959,5367.00001584416,0.716555409324989,0,0,290.804502288916,0.135889954340615,7490.00003241129,1.00000000432727,2472.93111670361,0.330164368051217,2580.00001461449,0.344459280989919,207.000000303465,0.027636849172692,4141.00003032158,0.552870498040265,769.000001632939,0.102670227187308,99.0000000296566,0.013217623501957,11.0000001329462,0.001468624850861,146.000001289419,0.019492657047987,2324.00000155652,0.31028037403959,5367.00001584416,0.716555409324989,0,0,290.804502288916,0.135889954340615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2736,2580,207,4141,769,99,11,146,2324,5367,0,326
48453002427,Texas,Travis,True,7995,2337,False,0,0,True,True,True,False,False,True,29,40031,True,True,True,True,True,False,False,False,1033.47355926036,5103.90016655623,1033.47355926036,510.970763653516,2778.09743209928,510.970763653516,5103.90016655623,0.638386512389774,2778.09743209928,0.347479353608416,1670.08293436467,0.208890923622849,190.714989110827,0.023854282565457,2882.8905731514,0.360586688324129,496.722126401495,0.06212909648549,43.2514346842654,0.005409810467075,11.2110086902976,0.001402252494096,86.9600716728018,0.010876806963452,1582.86493565142,0.197981855616188,3720.16908046603,0.465311955030148,84.345580513589,0.036091390891566,309.276048918254,0.132338916952612,1033.47355926036,0.129264985523498,510.970763653516,0.063911290012948,298.224497273564,0.037301375518895,55.5874337181448,0.006952774698955,544.953821033239,0.068161828772138,93.4616175331175,0.011690008446919,9.74708324111998,0.001219147372248,1.95915412902832,0.000245047420767,10.5748680859105,0.001322685188982,372.776998475193,0.04662626622579,725.574250757694,0.090753502283639,30.1822791863232,0.012914967559402,64.5982346571981,0.027641521034317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4711,2697,320,4170,623,62,14,131,2995,6116,119,468
48453002428,Texas,Travis,True,5618,2439,False,6,0.001068,False,False,False,False,False,False,6.8,62168,True,True,True,True,True,False,False,False,4332.2968096626,5618.00002609612,4332.2968096626,1231.38369451201,1748.82408854103,1231.38369451201,5618.00002609612,1.00000000464509,1748.82408854103,0.311289442602534,1068.00000879202,0.190103241152016,948.000005682573,0.168743326038194,4206.00002954734,0.748665010599385,284.999999602371,0.050729797010034,96.999999646689,0.017265930873387,1.99999999813735,0.000355998575674,34.0000000864783,0.00605197580749,994.000006213589,0.176931293380845,2167.00002552674,0.385724461645913,67.506892208523,0.02767810258652,263.724167493524,0.108127989952245,4332.2968096626,0.771145747536953,1231.38369451201,0.219185420881455,860.903168440207,0.153240151021753,847.160377243177,0.15079394397351,3298.1153724624,0.587062188049555,179.71033703261,0.031988312038556,70.2038276518092,0.012496231337097,0.851057035848498,0.000151487546431,29.4599501163284,0.005243850145306,753.956288218303,0.134203682488128,1667.10918514535,0.296744247978882,41.7082300563817,0.01710054532857,194.550205928626,0.079766382094558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,1068,948,4206,285,97,2,34,994,2167,79,294
48453002429,Texas,Travis,True,752,405,False,0,0,False,False,False,False,False,False,13.1,100909,True,True,True,True,True,False,False,False,254.701446160674,724.769533636048,254.701446160674,49.0585898607969,139.599407115252,49.0585898607969,724.769533636048,0.963789273452192,139.599407115252,0.185637509461772,85.5607601320371,0.11377760655856,35.9424313222989,0.047795786332844,551.159773932769,0.732925231293577,20.0213155737146,0.026624089858663,22.0213156410027,0.029283664416227,1.88486059568822,0.002506463558096,5.82729091588407,0.007749057068995,123.854985029436,0.164700777964676,267.019124627113,0.355078623174353,0,0,0,0,254.701446160674,0.338698731596641,49.0585898607969,0.065237486517017,42.7484836578369,0.056846387842868,21.9620721489191,0.029204883176754,195.348675832152,0.259772175308713,5.03343799710273,0.006693401591892,5.70693379640579,0.007589007707986,0.34091979265213,0.000453350788101,2.34260109625756,0.003115161032257,45.9288771674036,0.061075634531122,104.101286828517,0.138432562271965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,87,36,572,21,23,2,6,128,276,0,0
48453002430,Texas,Travis,True,3422,963,False,0,0,True,True,True,False,False,True,18.1,50594,True,True,True,True,True,False,False,False,2200.21055664122,3421.99997808039,2200.21055664122,1115.16213955357,2026.61800291016,1115.16213955357,3421.99997808039,0.999999993594504,2026.61800291016,0.592232028904198,1195.99999319761,0.34950321250661,176.999996537575,0.051724136919221,1992.99996523186,0.582407938407909,216.999998632818,0.063413208250385,30.0000000307336,0.00876680304814,3,0.000876680303916,98.9999992595985,0.028930449812858,1079.99999240366,0.31560490718985,2526.9999852702,0.738457038360667,25.1137718185782,0.02607868309302,262.90490414435,0.273006130991018,2200.21055664122,0.642960419825021,1115.16213955357,0.325880227806422,770.820222638547,0.225254302349079,112.998171983519,0.033021090585482,1268.6341013126,0.370728843165578,139.293917693197,0.040705411365633,8.93382229842245,0.002610702015904,3,0.000876680303916,70.4377771457657,0.020583803958435,709.910914901178,0.207454972209579,1641.74408846348,0.479761568808733,25.1137718185782,0.02607868309302,167.010380583349,0.173427186483229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2268,1196,177,1993,217,30,3,99,1080,2527,18,267
48453002431,Texas,Travis,False,7110,2146,False,0,0,False,False,False,False,False,True,22.1,51169,False,False,False,False,False,False,False,False,0,0,0,0,0,0,7109.9999706546,0.999999995872659,3457.54257008255,0.486292907184607,2253.99998118189,0.317018281460183,267.999999107538,0.037693389466602,3701.99997117946,0.520675101431711,679.999999781575,0.095639943710489,110.000000838901,0.015471167487891,8.99999986891634,0.001265822766374,99.9999993535147,0.014064697518075,2508.99998305551,0.352883260626655,5131.99996779195,0.721800276763988,81.9859394262775,0.038204072426038,394.405341844372,0.18378627299365,6979.30982492363,0.981618822070835,3392.04646810711,0.477081078496078,2217.83482320813,0.311931761351355,261.901255831799,0.03683561966692,3626.00040906498,0.509985992836145,674.408501354482,0.094853516364906,109.218025321386,0.015361184995976,8.814721820876,0.001239763969181,99.2264279020873,0.013955897032642,2461.64172473363,0.346222464800793,5047.20963607064,0.709874773005717,78.3467638566389,0.036508277659198,384.630126771815,0.179231186752943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3761,2254,268,3702,680,110,9,100,2509,5132,85,399
48453002432,Texas,Travis,False,2070,602,False,0,0,False,False,False,False,False,True,30.8,41833,False,False,False,False,False,False,False,False,0,0,0,0,0,0,2029.90785394565,0.980631813500316,1240.26283878078,0.599160791681538,661.124481777387,0.319383807621926,163.019659235724,0.078753458567983,1316.12617041033,0.635809744159584,62.6354193059821,0.030258656669557,8.00000023096799,0.003864734411096,0,0,13.0000000787986,0.006280193274782,630.146254005492,0.30441848019589,1522.8812660855,0.735691432891549,44.536926801598,0.073981605982721,149.783325532008,0.248809510850512,1960.94129433206,0.947314634943026,1203.73201274443,0.581513049634991,642.46667173233,0.310370372817551,157.397105631069,0.076037249097135,1280.12736420475,0.618419016524039,52.7240084042866,0.025470535461008,8.00000023096799,0.003864734411096,0,0,12.1463707225484,0.00586781194326,607.943540414446,0.293692531601182,1486.21240600654,0.71797700773263,44.0345993902916,0.07314717506693,143.74259420213,0.238775073425465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1307,670,171,1347,67,8,1,13,634,1538,50,163
48453002433,Texas,Travis,False,5981,1715,False,0,0,False,False,False,False,False,True,18.1999999999999,51520,False,False,False,False,False,False,False,False,0,0,0,0,0,0,5981.00008581935,1.00000001434866,2397.04575754501,0.400776752640865,2054.00002756652,0.3434208372457,307.000004923007,0.051329209985455,3668.00003327857,0.613275377575419,645.000002951586,0.107841498570738,91.0000003196619,0.015214847068995,2.0000000914697,0.000334392257393,60.0000009198902,0.010031767416802,1515.00002314069,0.253302127259772,3690.00004695585,0.616953694525306,65.9799841794884,0.038472293982209,274.437470167847,0.160021848494372,5981.00008581935,1.00000001434866,2397.04575754501,0.400776752640865,2054.00002756652,0.3434208372457,307.000004923007,0.051329209985455,3668.00003327857,0.613275377575419,645.000002951586,0.107841498570738,91.0000003196619,0.015214847068995,2.0000000914697,0.000334392257393,60.0000009198902,0.010031767416802,1515.00002314069,0.253302127259772,3690.00004695585,0.616953694525306,65.9799841794884,0.038472293982209,274.437470167847,0.160021848494372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2483,2054,307,3668,645,91,2,60,1515,3690,67,293
48453002434,Texas,Travis,False,1718,501,False,89,0.0518044,False,False,False,False,False,True,26.1999999999999,52361,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1717.99997471883,0.999999985284535,823.511643326595,0.479343214974736,531.999991684379,0.309662393297078,114.999998444858,0.066938299444039,1157.99998414992,0.674039571682147,78.9999996055703,0.045983701749459,1.99999992075936,0.001164144307776,0.999999997322448,0.000582072175391,11.999999547901,0.006984865860245,465.999991385657,0.271245629444504,984.999986161296,0.573341086240569,21.5786514656983,0.043071160610176,85.376403835865,0.170411983704321,1717.73573767761,0.999846180254722,823.384983096795,0.479269489579043,531.86787316377,0.309585490782171,114.95595893923,0.066912665273126,1157.73574710871,0.673885766652334,78.9999996055703,0.045983701749459,1.99999992075936,0.001164144307776,0.999999997322448,0.000582072175391,11.999999547901,0.006984865860245,465.999991385657,0.271245629444504,984.735749120078,0.573187281210756,21.5767546331149,0.043067374517196,85.3688989764916,0.170397003945093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,905,532,115,1158,79,2,1,12,466,985,23,91
48453002435,Texas,Travis,False,7560,2049,False,6,0.0007937,False,False,False,False,False,True,25,45853,False,False,False,False,False,False,False,False,0,0,0,0,0,0,7534.16456438826,0.996582614337072,3567.1665679997,0.47184742962959,2750.80384698309,0.363862942722631,296.902836684576,0.039272861995314,4545.04460757862,0.601196376663839,711.999999682484,0.094179894137895,175.000000654679,0.023148148234746,4.00000001629814,0.000529100531256,114.000000533684,0.015079365149958,1984.1199783627,0.26244973258766,5400.38766742813,0.714336993046049,43.1607286826722,0.021064289254598,552.95252125695,0.269864578456296,7492.50150129424,0.991071627155323,3550.15496004728,0.469597216937472,2743.25030035324,0.362863796343022,294.350184925339,0.038935209646209,4523.32581206302,0.598323520114157,711.999999682484,0.094179894137895,175.000000654679,0.023148148234746,4.00000001629814,0.000529100531256,114.000000533684,0.015079365149958,1964.17571083643,0.259811601962492,5368.71120027768,0.710146984163714,43.0694266110906,0.021019729922445,549.62162893064,0.268238959946628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3527,2755,299,4558,712,175,4,114,1997,5421,44,588
48453002436,Texas,Travis,False,2672,784,False,0,0,False,False,False,False,False,True,24.6999999999999,37850,False,False,False,False,False,False,False,False,0,0,0,0,0,0,2521.08875698155,0.943521241385313,1729.18049658725,0.647148389441337,750.472561830164,0.280865479726858,229.921210488653,0.086048357218807,1473.92541251137,0.551618792107549,97.609036065527,0.036530327868835,10.7585581032381,0.004026406475763,3.000000042608,0.001122754506964,38.1495233388716,0.014277516219638,897.646243644383,0.335945450465712,1845.49952889529,0.690680961412912,39.9704126644345,0.05098266921484,220.408274732215,0.281133003484968,2446.85402298278,0.91573878105643,1678.26390145609,0.628092777491053,728.534097739935,0.272654976699078,220.102752847946,0.082373784748483,1415.80481651975,0.529867072050808,96.474683875107,0.036105794863438,8.7120243919835,0.003260488170653,3.000000042608,0.001122754506964,36.9189504195103,0.013816972462392,885.943563213077,0.331565704795313,1801.34016982762,0.674154255175008,38.6328706586199,0.049276620738036,213.032685864401,0.271725364622961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1594,793,248,1595,98,12,3,39,925,1951,35,193
